"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"LM-MEL-5a","CVCL_UC20","LM-Mel-5a; LM-MEL-5; Ludwig Melbourne-MELanoma-5a","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371745",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-6","CVCL_UC21","LM-Mel-6; Ludwig Melbourne-MELanoma-6","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371746",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-60","CVCL_UC59","LM-Mel-60; Ludwig Melbourne-MELanoma-60","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371784",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-62","CVCL_UC60","LM-Mel-62; Ludwig Melbourne-MELanoma-62","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371785",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-64","CVCL_UC61","LM-Mel-64; Ludwig Melbourne-MELanoma-64","Cancer cell line","NCIt; C3224; Melanoma","CVCL_UC63 ! LM-MEL-70","GSM2371786",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-69","CVCL_UC62","LM-Mel-69; Ludwig Melbourne-MELanoma-69","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371787",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-7","CVCL_UC22","LM-Mel-7; Ludwig Melbourne-MELanoma-7","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371747",NA,"miRNA expression profiling"
"LM-MEL-70","CVCL_UC63","LM-Mel-70; Ludwig Melbourne-MELanoma-70","Cancer cell line","NCIt; C3224; Melanoma","CVCL_UC61 ! LM-MEL-64","GSM2371788",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-71","CVCL_UC64","LM-Mel-71; Ludwig Melbourne-MELanoma-71","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371789",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-73","CVCL_UC65","LM-Mel-73; Ludwig Melbourne-MELanoma-73","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371790",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-75","CVCL_UC66","LM-Mel-75; Ludwig Melbourne-MELanoma-75","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371791",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-77","CVCL_UC67","LM-Mel-77; Ludwig Melbourne-MELanoma-77","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371792",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-8","CVCL_UC23","LM-Mel-8; Ludwig Melbourne-MELanoma-8","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371748",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-82","CVCL_UC68","LM-Mel-82; Ludwig Melbourne-MELanoma-82","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371793",NA,"miRNA expression profiling"
"LM-MEL-9","CVCL_UC24","LM-Mel-9; Ludwig Melbourne-MELanoma-9","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371749",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-97","CVCL_UC69","LM-Mel-97; Ludwig Melbourne-MELanoma-97","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371794",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LM-MEL-98","CVCL_UC70","LM-Mel-98; Ludwig Melbourne-MELanoma-98","Cancer cell line","NCIt; C3224; Melanoma","","GSM2371795",NA,"Transcriptome analysis by microarray|miRNA expression profiling"
"LMS05","CVCL_5I00","","Cancer cell line","NCIt; C3158; Leiomyosarcoma|ORDO; Orphanet_64720; Leiomyosarcoma","","GSM482504",NA,""
"LMS148L","CVCL_M822","","Cancer cell line","NCIt; C27904; Retroperitoneal leiomyosarcoma|ORDO; Orphanet_64720; Leiomyosarcoma","","GSM623743",NA,"Transcriptome analysis by microarray"
"LMSU","CVCL_4849","","Cancer cell line","NCIt; C4911; Gastric carcinoma","","GSM887268|GSM888343",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep quantitative proteome analysis"
"LN-18","CVCL_0392","LN 18; LN18; LN018","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM326196|GSM397661|GSM397662|GSM887269|GSM888344|GSM1374620|GSM1670048",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Cell surface proteome|Deep quantitative proteome analysis"
"LN-215","CVCL_3954","LN 215; LN215","Cancer cell line","NCIt; C60781; Astrocytoma|ORDO; Orphanet_94; Astrocytoma","","GSM397663|GSM397664",NA,"Transcriptome analysis by microarray|Deep exome analysis|shRNA library screening"
"LN-2207","CVCL_S442","","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","CVCL_WS27 ! LN-2207GS","GSM2794470|GSM2794471|GSM2794472|GSM2889487",NA,"Array-based CGH|Transcriptome analysis by microarray"
"LN-2207GS","CVCL_WS27","","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","CVCL_S442 ! LN-2207","GSM1469038|GSM2794458|GSM2794459|GSM2794460|GSM2889486",NA,"Array-based CGH|Transcriptome analysis by microarray|DNA methylation analysis"
"LN-229","CVCL_0393","LN 229; LN229; LNT-229","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM101615|GSM101616|GSM326200|GSM397665|GSM397666|GSM481416|GSM887270|GSM888345|GSM1374621|GSM1670049|GSM2113428|GSM2113429|GSM2113430|GSM2113431",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|CNV analysis|Deep proteome analysis|DNA methylation analysis|Cell surface proteome|Deep quantitative proteome analysis|shRNA library screening|HLA class I peptidome analysis by proteomics"
"LN-2540GS","CVCL_WS28","","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM1469039|GSM2794461|GSM2794462|GSM2794463|GSM2889485",NA,"Array-based CGH|Transcriptome analysis by microarray|DNA methylation analysis"
"LN-2669","CVCL_S443","","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","CVCL_WS29 ! LN-2669GS","GSM2794473|GSM2794474|GSM2794475|GSM2889489",NA,"Array-based CGH|Transcriptome analysis by microarray"
"LN-2669GS","CVCL_WS29","","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","CVCL_S443 ! LN-2669","GSM1469040|GSM2794464|GSM2794465|GSM2794466|GSM2889490",NA,"Array-based CGH|Transcriptome analysis by microarray|DNA methylation analysis"
"LN-2683GS","CVCL_WS30","","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM1469041|GSM2794467|GSM2794468|GSM2794469|GSM2889488",NA,"Array-based CGH|Transcriptome analysis by microarray|DNA methylation analysis"
"LN-319","CVCL_3958","LN 319; LN319","Cancer cell line","NCIt; C60781; Astrocytoma|ORDO; Orphanet_94; Astrocytoma","","GSM397667|GSM397668",NA,"Transcriptome analysis by microarray|Deep exome analysis|shRNA library screening"
"LN-405","CVCL_1378","LN 405; LN405","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM326241|GSM1670050",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LN-428","CVCL_3959","LN 428; LN428","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM1638653|GSM1638654|GSM1638655",NA,"Transcriptome analysis by microarray|Deep exome analysis|shRNA library screening"
"LN-444","CVCL_3961","LN 444; LN444","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM1638656|GSM1638657",NA,"Transcriptome analysis by microarray"
"LNCaP","CVCL_0395","LNCAP; LNCap; Ln-Cap; LNCaP-RPCI; Lymph Node Carcinoma of the prostate","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSE99795|GSM91927|GSM142457|GSM142458|GSM383948|GSM383953|GSM482669|GSM525800|GSM784790|GSM816637|GSM816634|GSM844579|GSM945240|GSM945282|GSM1022672|GSM1029460|GSM1029461|GSM1029462|GSM1029463|GSM1029464|GSM1029465|GSM1029466|GSM1029467|GSM1374622|GSM1374626|GSM2069518|GSM2069519|GSM2069520|GSM2069521|GSM2069522|GSM2069523|GSM2069524|GSM2069525|GSM2650017|GSM2650018|GSM2650019|GSM2650020|GSM2650021|GSM2650022|GSM3145720",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|Deep quantitative phosphoproteome analysis|GPI-anchored proteins analysis by proteomics|Deep phosphoproteome analysis|Virome analysis using proteomics|Transcriptome analysis by serial analysis of gene expression (SAGE)|Glycoproteome analysis by proteomics"
"LNCaP 104-S","CVCL_M126","LNCaP-104S; LNCaP 104S; LNCaP104S; 104-S","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM525801",NA,NA
"LNCaP C4-2","CVCL_4782","LNCaP-C4-2; LNCaP subline C4-2; C4-2; C42; Sp 2817","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM3145694",NA,NA
"LNCaP C4-2B","CVCL_4784","C4-2B; C4-2 B; C4-2 Bone metastatic","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM648816|GSM3145695","ENCBS002MOV|ENCBS108UKE|ENCBS109FVF|ENCBS159HRH|ENCBS328CYG|ENCBS391IVJ|ENCBS440KYC|ENCBS582KTC|ENCBS728XMM|ENCBS947VNK","Transcriptome analysis by RNAseq|Deep exome analysis"
"LNCaP clone FGC","CVCL_1379","LNCaP-Clone-FGC; LNCaP.FGC; LNCaP-FGC; LNCaP FGC; LNCAPCLONEFGC; LNCaP-ATCC; LNCaP Fast Growing Colony","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM383954|GSM383955|GSM383956|GSM651578|GSM651579|GSM827569|GSM887271|GSM888346|GSM1633299|GSM1633300|GSM1633301|GSM1633323|GSM1633324|GSM1633325|GSM1670051|GSM3407130|GSM3407131|GSM3407132|GSM3407133|GSM3407134|GSM3407135","ENCBS089RMT|ENCBS184PDN|ENCBS235TSM|ENCBS260TRO|ENCBS386ENC|ENCBS387ENC|ENCBS418ENC|ENCBS421PUJ|ENCBS422ENC|ENCBS535BWO|ENCBS668DEO|ENCBS680JNS|ENCBS687TQL|ENCBS849SWQ|ENCBS851ZZS|ENCBS918PKZ","Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Deep quantitative proteome analysis|Transcriptome analysis by serial analysis of gene expression (SAGE)"
"LNCaP-abl","CVCL_4793","LNCaP-ABL; LNCaP-androgen ablation","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM3145719|GSM5402195",NA,"Transcriptome analysis by RNAseq"
"LNCaP-AI","CVCL_4791","LNCAPAI; LNCaP-Androgen-Independent","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM1374623",NA,"Transcriptome analysis by microarray"
"LNCaP-EnzR","CVCL_RA57","","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM2069526|GSM2069527|GSM2069528|GSM2069529",NA,"Transcriptome analysis by microarray"
"LNCaP-PDR1","CVCL_C0RR","LNCaP PDR1; LN-PDR1","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM2650005|GSM2650006|GSM2650007|GSM2650008|GSM2650009|GSM2650010",NA,"Transcriptome analysis by RNAseq|Deep quantitative phosphoproteome analysis"
"LNCaP-PDR2","CVCL_C0RS","LNCaP PDR2; LN-PDR2","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM2650011|GSM2650012|GSM2650013|GSM2650014|GSM2650015|GSM2650016",NA,"Transcriptome analysis by RNAseq|Deep quantitative phosphoproteome analysis"
"LNCaP-SL","CVCL_WZ25","Stem-Like LNCaP; LNCaP-Stem Like","Cancer cell line","NCIt; C4863; Prostate carcinoma","","GSM1633302|GSM1633303|GSM1633304",NA,"Transcriptome analysis by microarray"
"LNZTA3WT4","CVCL_3540","LNZTA3p53WT4; WT4","Cancer cell line","NCIt; C60781; Astrocytoma|ORDO; Orphanet_94; Astrocytoma","","GSM1670052",NA,"Transcriptome analysis by microarray|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"LO68","CVCL_2581","","Cancer cell line","NCIt; C45662; Pleural epithelioid mesothelioma|ORDO; Orphanet_50251; Pleural mesothelioma","","GSM726273",NA,"SNP array analysis|Exosome proteome analysis|Secretome proteome analysis"
"LoKe","CVCL_F001","","Cancer cell line","NCIt; C9231; Merkel cell carcinoma|ORDO; Orphanet_79140; Cutaneous neuroendocrine carcinoma","","GSM1904843",NA,"Array-based CGH|SNP array analysis"
"LOU-NH91","CVCL_2104","LOU-NH-91; LOUNH91; LouNH91","Cancer cell line","NCIt; C3493; Lung squamous cell carcinoma","","GSM434289|GSM827577|GSM887273|GSM888348|GSM1670054|IGRhCellID=LouNH91GEO",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"Loucy","CVCL_1380","LOUCY","Cancer cell line","NCIt; C9142; Adult T acute lymphoblastic leukemia|ORDO; Orphanet_99861; Precursor T-cell acute lymphoblastic leukemia","","GSM887272|GSM888347|GSM1670053|GSM2037136|GSM2037137","ENCBS080PZG|ENCBS170DPY|ENCBS708EFA","Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|H3K9ac ChIP-seq epigenome analysis|DNA methylation analysis|Deep quantitative proteome analysis|H3K79me1 ChIP-seq epigenome analysis"
"LoVo","CVCL_0399","LOVO","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM206517|GSM274719|GSM274720|GSM274729|GSM513820|GSM514296|GSM741268|GSM784014|GSM887274|GSM888349|GSM1346882|GSM1374627|GSM1374628|GSM1374629|GSM1374630|GSM1448163|GSM1670055|GSM2550007|GSM3591765","ENCBS024NHD|ENCBS080BPN","Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening|Deep quantitative phosphoproteome analysis|miRNA expression profiling|N-glycan profiling"
"LoVo_6244R","CVCL_C3GL","L6244-R","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM3591766",NA,"Transcriptome analysis by RNAseq"
"LoVo-92","CVCL_5237","Lovo-92; Lovo 92; Lovo92","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM503149",NA,NA
"LoVo-li","CVCL_5238","Lovo-li; LoVo-Li; Lovo li","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM503256",NA,NA
"LOX-IMVI","CVCL_1381","LOX/IMVI; LOX IMVI; LOXIM-VI; LOXIMVI; LOX","Cancer cell line","NCIt; C3802; Amelanotic melanoma","","GSM2170|GSM50200|GSM50262|GSM206518|GSM274687|GSM743463|GSM750808|GSM799351|GSM799414|GSM846362|GSM887275|GSM888350|GSM1153421|GSM1178309|GSM1178310|GSM1181291|GSM1181335|GSM1670056|GSM2124660",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|Deep proteome analysis|DNA methylation analysis|Deep quantitative proteome analysis|Fluorescence phenotype profiling|lncRNA expression profiling|Metabolome analysis"
"LP-1","CVCL_0012","LP1","Cancer cell line","NCIt; C3242; Plasma cell myeloma|ORDO; Orphanet_29073; Multiple myeloma","","GSM143335|GSM290302|GSM562813|GSM887276|GSM888351|GSM1374631|GSM1670057",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|Deep antibody staining analysis"
"LPS141","CVCL_M823","LS141","Cancer cell line","NCIt; C3704; Dedifferentiated liposarcoma|ORDO; Orphanet_99970; Dedifferentiated liposarcoma","","GSM529098|GSM1228009|GSM1676337|GSM1701669",NA,"Transcriptome analysis by microarray|SNP array analysis"
"LS","CVCL_2105","","Cancer cell line","NCIt; C3270; Neuroblastoma|ORDO; Orphanet_635; Neuroblastoma","","GSM3145721",NA,"Deep exome analysis"
"LS1034","CVCL_1382","LS 1034; LS-1034","Cancer cell line","NCIt; C5543; Cecum adenocarcinoma","CVCL_VV29 ! LS1034-PBL","GSM206519|GSM463045|GSM513912|GSM514298|GSM784018|GSM887277|GSM888352|GSM1006216|GSM1006217|GSM1006218|GSM1448112|GSM1670058|GSM2550008",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|Deep quantitative phosphoproteome analysis|miRNA expression profiling"
"LS123","CVCL_1383","Ls123; LS 123; LS-123; Laboratory of Surgery 123","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM784016|GSM827450|GSM844580|GSM844581|GSM887278|GSM888353|GSM1448138|GSM1670059",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|Deep quantitative phosphoproteome analysis"
"LS14","CVCL_DH87","","Cancer cell line","NCIt; C3194; Liposarcoma|ORDO; Orphanet_69078; Liposarcoma","","GSM482561",NA,NA
"LS174T","CVCL_1384","Ls174T; LS174t; Ls-174-T; LS-174-T; LS 174 T; LS-174T; Ls-174T; LS 174T; LS-174; LS174; Laboratory of Surgery 174T","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM513911|GSM514297|GSM741264|GSM784021|GSM827345|GSM1346883|GSM1374632|GSM1374633|GSM1448164|GSM2550009",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep proteome analysis|Protein expression by reverse-phase protein arrays|miRNA expression profiling|N-glycan profiling|O-glycan profiling"
"LS180","CVCL_0397","LS-180; LS 180; Laboratory of Surgery 180","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM206520|GSM513928|GSM514299|GSM741271|GSM784017|GSM827346|GSM887279|GSM888354|GSM1346847|GSM1374634|GSM1374635|GSM1374636|GSM1448139|GSM1670060",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Deep quantitative proteome analysis|Deep quantitative phosphoproteome analysis|N-glycan profiling"
"LS2","CVCL_D3X8","","Cancer cell line","NCIt; C3705; Pleomorphic liposarcoma|ORDO; Orphanet_99969; Pleomorphic liposarcoma","","GSM484740|GSM484741|GSM484742|GSM484745|GSM484746",NA,"Transcriptome analysis by microarray|CNV analysis"
"LS411N","CVCL_1385","LS-411N; LS-411; LS 411; LS411","Cancer cell line","NCIt; C5543; Cecum adenocarcinoma","","GSM513913|GSM514300|GSM741269|GSM887280|GSM888355|GSM1006219|GSM1006220|GSM1006221|GSM1346848|GSM1374637|GSM1448140|GSM1670061",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening|Deep quantitative phosphoproteome analysis|miRNA expression profiling|N-glycan profiling"
"LS513","CVCL_1386","LS-513; LS 513","Cancer cell line","NCIt; C5543; Cecum adenocarcinoma","","GSM513914|GSM514301|GSM887281|GSM888356|GSM1006222|GSM1006223|GSM1006224|GSM1346849|GSM1374638|GSM1448141|GSM1670062",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Deep quantitative proteome analysis|shRNA library screening|Deep quantitative phosphoproteome analysis|miRNA expression profiling"
"LSP.M2","CVCL_EG59","LSP M2; LSPM2","Cancer cell line","NCIt; C3224; Melanoma","","GSM78846|GSM78847|GSM78848|GSM78849|GSM78850|GSM78851",NA,NA
